Well ID	Time ID	Median C2	Median C3					
110110401	3	42833	27602					
110110401	4	42501	27795					
110110401	5	41263	27741					
110110401	6	40093	27763					
110110401	7	42178	28146					
110110401	8	40504	27853					
110110401	9	41900	28401					
110110402	1	22592	25126					
110110402	2	21706	24534					
110110402	3	23563	25641					
110110402	4	22753	25484					
110110402	5	22505	26618					
110110402	6	21841	27220					
110110402	7	22706	27437					
110110402	8	22291	26519					
110110402	9	22358	26155					
110110403	1	27606	17203					
110110403	2	27164	17554					
110110403	3	28264	18022					
110110403	4	28270	18390					
110110403	5	28520	18811					
110110403	6	28295	19134					
110110403	7	27516	18726					
110110403	7	28500	19240					
110110403	8	29047	18899					
110110403	9	28024	19104					
110110411	5	18365	14459					
110110411	9	18312	14460					
110110506	9	22094	17407					
110110507	1	30878	20658					
110110507	2	29079	21581					
110110507	3	29488	21673					
110110507	4	32115	22379					
110110507	5	33331	22545					
110110507	6	33250	22434					
110110507	7	33554	22438					
110110507	8	33407	23114					
110110507	9	33737	23161					
110110509	1	18974	19045					
110110509	2	18794	19857					
110110509	3	18687	19484					
110110509	4	19264	20150					
110110509	5	19030	20120					
110110509	6	19242	20485					
110110509	7	19398	20644					
110110509	8	19067	20023					
110110509	9	19298	20220					
110110601	1	24309	15299					
110110601	2	24349	16636					
110110601	3	24735	17191					
110110601	4	23996	17288					
110110601	5	23661	18054					
110110601	6	24945	18184					
110110601	7	25225	18444					
110110601	8	24002	18300					
110110601	9	24258	18549					
110110602	1	20469	31117					
110110602	2	20960	30687					
110110602	3	21311	30283					
110110602	4	21093	30546					
110110602	5	21574	31694					
110110602	6	21799	31021					
110110602	7	21097	31042					
110110602	8	21716	31107					
110110602	9	21655	30972					
110110603	1	19256	17179					
110110603	3	20096	18780					
110110603	4	21275	19209					
110110603	9	22152	20180					
110110604	1	20091	17020					
110110604	3	23142	16487					
110110606	2	21242	16009					
110110606	3	21637	16271					
110110606	4	22245	16787					
110110606	5	22208	17406					
110110606	7	21991	17634					
110110606	8	22834	17506					
110110606	9	22166	18077					
110110701	6	23506	17816					
110110705	2	21669	17388					
110110706	1	24714	19309					
110110706	2	25664	20404					
110110706	3	24641	20650					
110110706	4	26086	21196					
110110706	5	25765	21477					
110110706	6	26546	21240					
110110706	7	24628	21108					
110110706	8	26469	21370					
110110706	9	25698	21729					
110110708	1	23332	19116					
110110708	2	22273	19862					
110110708	3	20274	19327					
110110708	4	21224	19875					
110110708	5	20724	19904					
110110708	6	20308	20153					
110110708	7	20749	20386					
110110708	8	19983	19745					
110110708	9	19618	19745					
110110803	1	22956	22173					
110110803	2	23234	23087					
110110803	3	23744	23358					
110110803	4	23797	23888					
110110803	5	23394	24330					
110110803	6	23816	24479					
110110803	7	24343	24318					
110110803	8	24645	24710					
110110803	9	25540	24930					
110110808	1	19223	20638					
110110808	2	19079	20884					
110110808	3	19385	20859					
110110808	4	19490	21454					
110110808	5	19802	21470					
110110808	6	19832	21485					
110110808	7	19860	21973					
110110808	8	19880	21637					
110110808	9	20430	21702					
110110911	1	15808	15692					
110110911	2	15953	15931					
110110911	3	16448	16592					
110110911	4	16635	16819					
110110911	5	16533	17100					
110110911	6	16699	17302					
110110911	7	16288	17120					
110110911	8	17016	17192					
110110911	9	16772	17463					
110111001	1	20506	20092					
110111001	2	20989	20283					
110111001	3	20770	21205					
110111001	4	21464	21327					
110111001	5	20877	21823					
110111001	6	21428	21671					
110111001	7	21048	22457					
110111001	8	21148	21964					
110111001	9	21571	22230					
110111004	1	20696	16967					
110111004	2	21329	17803					
110111004	3	22168	18177					
110111004	5	21421	18996					
110111004	7	21882	19461					
110111009	1	18441	18855					
110111009	2	18319	20142					
110111009	3	19004	19424					
110111009	4	18630	19624					
110111009	5	19337	20527					
110111009	6	18506	21285					
110111009	7	18200	20417					
110111009	8	19610	20642					
110111009	9	18451	21136					
110111010	4	19163	14902					
110111102	1	21687	16295					
110111102	2	23303	17418					
110111102	3	22276	17819					
110111102	4	23554	18286					
110111102	5	23944	18748					
110111102	6	23546	18473					
110111102	7	24088	18649					
110111102	8	23409	18756					
110111102	9	23572	18776					
111100108	1	19369	13913					
111100108	2	19432	14453					
111100108	3	19853	15016					
111100108	4	19797	15277					
111100108	5	20505	15438					
111100108	6	20335	15880					
111100108	7	20428	15992					
111100108	8	20367	15992					
111100108	9	20585	16039					
111100110	1	18785	15863					
111100110	2	20307	16320					
111100110	3	20201	16640					
111100110	4	20553	17185					
111100110	5	20343	17240					
111100110	6	21208	17554					
111100110	7	21234	18148					
111100110	8	22082	17991					
111100110	9	23027	17646					
111100203	1	26239	16183					
111100203	2	23697	16467					
111100203	3	23737	17230					
111100203	4	24931	17412					
111100203	5	25091	17893					
111100203	6	25310	18287					
111100203	7	25984	18592					
111100203	8	25562	18522					
111100203	9	26013	18509					
111100205	1	19155	16793					
111100205	2	19641	16964					
111100205	3	21076	17861					
111100205	4	21280	18451					
111100205	5	20929	18816					
111100205	6	20365	19082					
111100205	7	20782	19024					
111100205	8	20676	19191					
111100205	9	21376	19174					
111100208	1	28679	15759					
111100208	2	26830	16581					
111100208	3	23703	16875					
111100208	4	24557	17564					
111100208	5	24274	17412					
111100208	6	24581	17866					
111100208	7	25772	18026					
111100208	8	27596	18037					
111100208	9	28387	17974					
111100210	1	16730	15431					
111100210	2	16667	15854					
111100210	3	17131	15536					
111100210	4	17513	16509					
111100210	5	16533	17425					
111100210	6	17706	16984					
111100210	7	17177	17271					
111100210	8	17009	17491					
111100210	9	17707	17092					
111100308	6	20783	15506					
111100402	1	20015	21091					
111100402	2	20335	23255					
111100402	3	20720	23125					
111100402	4	21154	23156					
111100402	5	20872	23203					
111100402	6	20836	23683					
111100402	7	20870	23985					
111100402	8	21552	25244					
111100402	9	21702	24666					
111100411	1	17776	14508					
111100411	2	17504	15077					
111100411	3	17985	15437					
111100411	4	18703	15596					
111100411	5	17855	16006					
111100411	6	18198	16269					
111100411	7	18740	16290					
111100411	8	18409	16426					
111100411	9	18420	16440					
111100501	2	20530	16705					
111100501	3	20840	17526					
111100501	5	21019	18355					
111100502	7	23034	18235					
111100503	1	21005	19435					
111100503	2	20879	20034					
111100503	3	20885	19508					
111100503	4	20894	20484					
111100503	5	20663	20869					
111100503	6	20552	21204					
111100503	7	21482	21878					
111100503	8	20996	21584					
111100503	9	20930	21322					
111100504	7	23801	17337					
111100504	7	22903	19848					
111100508	6	20787	17496					
111100602	7	23145	17620					
111100603	1	20291	18268					
111100603	2	19376	18818					
111100603	3	20919	19794					
111100603	4	20680	19984					
111100603	5	20618	20214					
111100603	6	21314	21246					
111100603	7	21086	21480					
111100603	8	20994	21109					
111100603	9	21022	21454					
111100604	1	19342	19059					
111100604	2	19724	19457					
111100604	3	20855	20093					
111100604	4	20269	19973					
111100604	5	20565	20114					
111100604	6	20760	21655					
111100604	7	20777	21283					
111100604	8	20659	21272					
111100604	9	20397	21565					
111100605	1	19184	17589					
111100605	2	19911	18853					
111100605	3	20090	19127					
111100605	4	20274	19856					
111100605	5	20601	20019					
111100605	6	20082	19875					
111100605	7	20704	20450					
111100605	8	20820	20368					
111100605	9	20734	19948					
111100701	1	21236	17011					
111100701	2	21363	17227					
111100701	3	22366	17940					
111100701	4	21747	18358					
111100701	5	22415	18919					
111100701	6	22829	19083					
111100701	7	23234	19563					
111100701	8	23213	19824					
111100701	9	23094	19271					
111100704	3	22142	16552					
111100705	6	22054	17247					
111100706	8	23704	17340					
111100707	1	18858	17639					
111100707	2	18762	18462					
111100707	3	19511	18961					
111100707	4	19188	19465					
111100707	5	19677	19511					
111100707	6	19057	19954					
111100707	7	19367	20355					
111100707	8	19960	20744					
111100707	9	19794	19975					
111100710	1	16873	17946					
111100710	2	17308	18363					
111100710	3	17595	19237					
111100710	4	17815	19704					
111100710	5	17412	20456					
111100710	6	17663	20017					
111100710	7	17817	19805					
111100710	8	17679	20406					
111100710	9	17893	20881					
111100801	1	21621	14663					
111100806	7	21392	17790					
111100810	3	19211	15172					
111100901	1	25519	15198					
111100901	2	25059	15554					
111100901	3	25906	16679					
111100901	4	26904	16929					
111100901	5	27573	17168					
111100901	6	27973	17578					
111100901	7	28657	17876					
111100901	8	28076	17935					
111100901	9	28206	18077					
111100902	1	19593	23197					
111100902	2	20564	23626					
111100902	3	20866	24794					
111100902	4	21290	25398					
111100902	5	21694	25083					
111100902	6	21669	25574					
111100902	7	21510	25956					
111100902	8	21856	25161					
111100902	9	21056	25885					
111100909	1	17902	17350					
111100909	2	17618	17648					
111100909	3	18089	18574					
111100909	4	18044	18759					
111100909	5	18321	18955					
111100909	6	18235	19513					
111100909	7	18482	19083					
111100909	8	18139	19510					
111100909	9	18021	19500					
111100910	1	18581	17524					
111100910	2	18921	17905					
111100910	3	19123	18236					
111100910	4	19088	18736					
111100910	5	19462	18796					
111100910	6	18999	19412					
111100910	7	20114	19656					
111100910	8	19187	19396					
111100910	9	19359	19460					
111101003	1	24741	20541					
111101003	2	22559	21419					
111101003	3	22345	22462					
111101003	4	22061	22636					
111101003	5	23178	23084					
111101003	6	23613	23343					
111101003	7	22634	23711					
111101003	8	22635	23361					
111101003	9	22821	23518					
111101006	1	20651	20210					
111101006	2	19919	20708					
111101006	3	20168	21479					
111101006	4	20233	21808					
111101006	5	20370	21893					
111101006	6	20397	22475					
111101006	7	20043	22068					
111101006	8	20290	22136					
111101006	9	20538	22842					
111101010	3	18243	16438					
111101104	1	22646	17850					
111101104	2	20501	18967					
111101104	3	20648	19557					
111101104	4	20616	20264					
111101104	5	21173	20683					
111101104	6	20824	20365					
111101104	7	20973	20530					
111101104	8	20757	19938					
111101104	9	21238	20785					
111101107	1	19796	19099					
111101107	2	19982	20149					
111101107	3	20063	20592					
111101107	4	20599	20368					
111101107	5	20556	22088					
111101107	6	20684	21309					
111101107	7	20778	21667					
111101107	8	20942	21223					
111101107	9	20775	21568					
111110110	5	19069	14718					
111110209	3	19695	14612					
111110210	1	23654	15252					
111110210	2	23135	15512					
111110210	3	23413	16347					
111110210	4	23589	16705					
111110210	5	23476	16664					
111110210	6	24247	16639					
111110210	7	23219	16903					
111110210	8	24237	16533					
111110210	9	24082	16872					
111110308	1	25236	19904					
111110308	2	24901	19455					
111110308	3	25089	20641					
111110308	4	25235	20410					
111110308	5	27352	21588					
111110308	6	25409	21455					
111110308	7	26095	21064					
111110308	8	25646	21594					
111110308	9	26655	21665					
111110401	1	20773	23100					
111110401	2	21031	23125					
111110401	3	20834	24359					
111110401	4	21267	24098					
111110401	5	21403	25820					
111110401	6	21642	24642					
111110401	7	21096	24219					
111110401	8	20944	23809					
111110401	9	21661	25984					
111110402	1	24176	20574					
111110402	2	25165	20563					
111110402	3	25323	20948					
111110402	4	25124	21661					
111110402	5	24163	21556					
111110402	6	25188	22264					
111110402	7	25674	22303					
111110402	8	26353	22380					
111110402	9	24813	22120					
111110407	1	19722	17253					
111110407	2	19988	17875					
111110407	3	19885	18319					
111110407	4	20838	19106					
111110407	5	20180	19208					
111110407	6	21006	19782					
111110407	7	21540	19651					
111110407	8	22009	20420					
111110407	9	21808	19357					
111110503	1	20842	19064					
111110503	2	21070	20828					
111110503	3	21106	19777					
111110503	4	21232	20112					
111110503	5	21634	20684					
111110503	6	21283	20722					
111110503	7	21609	20853					
111110503	8	21251	20606					
111110503	9	22601	22151					
111110508	1	18722	20393					
111110508	2	18458	19093					
111110508	3	19004	21294					
111110508	4	18425	19991					
111110508	5	18662	20938					
111110508	6	18536	20421					
111110508	7	18801	21063					
111110508	8	19171	20523					
111110508	9	18742	19680					
111110604	1	21259	21361					
111110604	2	20522	20994					
111110604	3	21476	21069					
111110604	4	21171	21814					
111110604	5	22772	24762					
111110604	6	21743	24322					
111110604	7	21917	22044					
111110604	8	21744	22306					
111110604	9	22358	22334					
111110605	1	20744	20473					
111110605	2	19956	19650					
111110605	3	20743	20405					
111110605	4	21557	20916					
111110605	5	20650	20998					
111110605	6	20459	21183					
111110605	7	20655	20632					
111110605	8	20559	21518					
111110605	9	20772	21975					
111110611	1	16021	18063					
111110611	2	15732	16823					
111110611	3	16113	17895					
111110611	4	16127	17283					
111110611	5	16336	18266					
111110611	6	16674	18015					
111110611	7	16837	18206					
111110611	8	17062	18318					
111110611	9	16385	18388					
111110702	1	22089	24070					
111110702	2	22318	25047					
111110702	3	22099	24732					
111110702	4	22731	25256					
111110702	5	21988	25143					
111110702	6	22537	25696					
111110702	7	22860	26258					
111110702	8	22555	25212					
111110702	9	22570	25669					
111110803	1	18866	17732					
111110804	2	22414	17444					
111110805	9	22545	18379					
111110807	2	23395	16558					
111110811	1	15874	16745					
111110811	2	16025	16772					
111110811	3	16737	17299					
111110811	4	16078	17244					
111110811	5	16872	17767					
111110811	6	16222	17392					
111110811	7	16425	17621					
111110811	8	17080	17902					
111110811	9	19288	18313					
111110905	3	22109	18000					
111110906	1	20058	18241					
111110906	2	20294	18618					
111110906	3	20172	19153					
111110906	4	21108	20143					
111110906	5	20903	19950					
111110906	8	21012	20308					
111110906	9	20847	20626					
111110909	1	18396	20418					
111110909	2	18409	20715					
111110909	3	18678	21100					
111110909	4	18696	21839					
111110909	5	19267	22057					
111110909	6	18809	22358					
111110909	7	19068	21762					
111110909	8	18960	20815					
111110909	9	18362	21662					
111110911	1	15922	17570					
111110911	2	16943	18111					
111110911	3	16479	18607					
111110911	4	16979	18005					
111110911	5	16929	19656					
111110911	6	17840	21302					
111110911	7	21343	19831					
111110911	8	21011	20147					
111110911	9	20380	20262					
111111002	1	22822	16116					
111111002	2	23034	16899					
111111002	3	23868	17124					
111111002	4	23795	17594					
111111002	5	24663	18055					
111111002	6	24536	18114					
111111002	7	25364	18299					
111111002	8	25383	18224					
111111002	9	25599	18502					
111111003	9	23500	18239					
111111007	1	21635	22411					
111111007	2	22657	23356					
111111007	3	22484	23133					
111111007	4	22298	24115					
111111007	5	21866	24197					
111111007	6	21833	24874					
111111007	7	21668	24740					
111111007	8	21563	24279					
111111007	9	21704	24624					
111111105	1	19836	21129					
111111105	2	19573	21005					
111111105	3	20264	22525					
111111105	4	19815	22231					
111111105	5	20163	22160					
111111105	6	20629	22537					
111111105	7	20304	22184					
111111105	8	20470	22816					
111111105	9	19852	23116					
111111106	1	20704	20908					
111111106	2	19644	21558					
111111106	3	20424	22015					
111111106	4	20260	21889					
111111106	5	20956	22931					
111111106	6	20995	22358					
111111106	7	21567	22632					
111111106	8	21329	22328					
111111106	9	21629	22695					
112100102	1	29572	18759					
112100102	2	23777	18722					
112100102	2	24577	18201					
112100102	3	26470	19631					
112100102	3	25459	18724					
112100102	4	28013	19893					
112100102	4	27413	19817					
112100102	5	29165	20534					
112100102	5	28799	19878					
112100102	6	30088	20349					
112100102	7	31009	20114					
112100102	8	31630	20783					
112100102	8	29788	20222					
112100102	9	30883	20400					
112100104	1	19985	20874					
112100104	2	19564	21451					
112100104	3	20540	22161					
112100104	4	20670	22449					
112100104	5	20499	23025					
112100104	6	20752	23082					
112100104	7	20674	23457					
112100104	8	20792	22968					
112100104	9	21141	23048					
112100105	1	18032	16089					
112100105	2	17801	16958					
112100105	3	18274	17573					
112100105	4	18510	17215					
112100105	5	18401	17715					
112100105	6	18554	17790					
112100105	7	17961	17905					
112100105	8	18278	18099					
112100105	9	18173	18236					
112100109	1	21476	13609					
112100109	1	21588	13820					
112100109	2	19713	13850					
112100109	2	19770	14047					
112100109	3	20213	14486					
112100109	3	20642	14680					
112100109	4	20536	15042					
112100109	5	20531	15043					
112100109	6	20749	15246					
112100109	6	20846	15495					
112100109	7	20895	15227					
112100109	7	20506	15485					
112100109	8	20947	15519					
112100109	9	21387	15524					
112100109	9	20685	15430					
112100203	1	19069	20005					
112100203	2	18953	19059					
112100203	3	19072	20951					
112100203	4	18441	19508					
112100203	5	18850	19137					
112100203	6	19327	20647					
112100203	7	19583	20072					
112100203	8	19666	21161					
112100203	9	19056	20613					
112100301	1	25648	20720					
112100301	2	25368	21256					
112100301	3	25298	22949					
112100301	4	24862	22880					
112100301	5	24058	23518					
112100301	6	24059	22934					
112100301	7	24361	23033					
112100301	8	24131	23594					
112100301	9	24653	22885					
112100309	1	18910	15656					
112100309	2	17847	16495					
112100309	3	18358	17400					
112100309	4	18405	17115					
112100309	5	18398	17526					
112100309	6	20065	17816					
112100309	7	20419	18322					
112100309	8	19325	17813					
112100309	9	20797	18241					
112100310	1	16859	16669					
112100310	2	16252	17401					
112100310	3	16683	17173					
112100310	4	17013	17116					
112100310	5	16550	17347					
112100310	6	16721	18666					
112100310	7	17196	18446					
112100310	8	17154	18020					
112100310	9	16751	18389					
112100311	1	17961	14158					
112100311	2	17077	14414					
112100311	3	17020	14981					
112100311	5	18638	15473					
112100311	9	17268	16062					
112100501	2	22133	15808					
112100502	2	21845	15485					
112100504	7	21907	17644					
112100507	8	19253	19145					
112100509	1	23076	16915					
112100509	1	23406	15057					
112100509	2	21756	16805					
112100509	3	19806	18440					
112100509	3	22938	16749					
112100509	4	20446	17535					
112100509	5	20470	17201					
112100509	6	21025	17713					
112100509	8	20801	17171					
112100509	8	19677	19196					
112100509	9	20941	18162					
112100511	1	19184	15196					
112100511	2	17837	15487					
112100511	3	17557	16190					
112100511	4	17874	16736					
112100511	5	17089	16888					
112100511	6	17502	17015					
112100511	7	17610	17453					
112100511	8	17439	16674					
112100511	9	17509	16807					
112100601	9	20234	19296					
112100603	2	22594	17511					
112100603	8	22273	16983					
112100701	8	23428	17039					
112100707	7	21704	17851					
112100806	3	21691	16351					
112100902	1	20651	19325					
112100902	2	20328	19130					
112100902	3	20652	20459					
112100902	4	21098	20614					
112100902	5	20658	21800					
112100902	6	20349	20637					
112100902	7	20991	21288					
112100902	8	21304	21438					
112100902	9	21069	21911					
112100904	1	19757	17410					
112100904	2	19614	18237					
112100904	3	19415	18582					
112100904	4	20209	19500					
112100904	5	20201	19771					
112100904	6	20100	20143					
112100904	7	20334	19724					
112100904	8	19790	19972					
112100904	9	20029	20010					
112100905	1	19765	17491					
112100905	2	19266	18631					
112100905	3	20220	19110					
112100905	4	19053	19461					
112100905	5	19197	19721					
112100905	6	19523	19874					
112100905	7	20136	20123					
112100905	8	19740	20275					
112100907	1	19282	25506					
112100907	2	18624	26146					
112100907	3	19284	26440					
112100907	4	19130	27127					
112100907	5	18896	27402					
112100907	6	19320	27089					
112100907	7	19668	27222					
112100907	8	19152	27299					
112100907	9	19482	27504					
112100910	1	20399	16038					
112100910	2	18910	15651					
112100910	3	19474	16021					
112100910	4	20854	16606					
112100910	5	19852	16764					
112100910	6	20049	17042					
112100910	7	20571	17274					
112100910	8	20260	16872					
112100910	9	20318	17094					
112101001	1	20769	16880					
112101001	2	20171	17669					
112101001	3	20098	18219					
112101001	4	20312	18327					
112101001	5	20780	18749					
112101001	6	20819	18957					
112101001	7	20512	18958					
112101001	8	20227	19040					
112101001	9	20396	18590					
112101005	1	21077	17918					
112101005	2	19616	18046					
112101005	3	20242	19227					
112101005	4	19764	19475					
112101005	5	20227	19176					
112101005	6	19915	19271					
112101005	7	19727	19785					
112101005	8	19789	19773					
112101005	9	20002	20330					
112101009	1	18577	17487					
112101009	2	18746	17608					
112101009	3	18519	17854					
112101009	4	18503	18102					
112101009	5	18786	19039					
112101009	6	18325	19631					
112101009	7	18639	19468					
112101009	8	18543	19242					
112101009	9	18438	19634					
112110103	1	19043	16832					
112110103	2	19142	17866					
112110103	3	20116	18183					
112110103	4	19292	18297					
112110103	5	19221	18900					
112110103	6	19422	18850					
112110103	7	19424	18846					
112110103	8	19546	18811					
112110103	9	19582	19046					
112110104	1	18274	17103					
112110104	2	18829	17447					
112110104	3	19592	17752					
112110104	4	19636	18628					
112110104	5	20470	18268					
112110104	6	20624	18547					
112110104	7	20092	18641					
112110104	8	20591	17988					
112110104	9	21045	18835					
112110109	6	19285	14876					
112110205	1	19316	19130					
112110205	2	19488	19839					
112110205	3	19788	20174					
112110205	4	19963	20982					
112110205	5	19405	20603					
112110205	6	19734	21262					
112110205	7	19874	20704					
112110205	8	20153	21048					
112110205	9	20549	20941					
112110208	1	19411	23399					
112110208	2	20242	24135					
112110208	3	19674	23684					
112110208	4	20283	24544					
112110208	5	19899	25040					
112110208	6	19796	24926					
112110208	7	19935	24740					
112110208	8	20228	24648					
112110208	9	20073	24607					
112110301	1	21098	19824					
112110301	2	21235	20377					
112110301	3	21564	20585					
112110301	4	22443	21423					
112110301	5	21622	21424					
112110301	6	22344	21629					
112110301	7	22679	22029					
112110301	8	23263	21470					
112110301	9	23151	21587					
112110304	3	21884	17471					
112110403	1	21779	20408					
112110403	2	21249	21388					
112110403	3	20849	21680					
112110403	4	22387	22807					
112110403	5	21731	22337					
112110403	6	21614	22225					
112110403	7	21601	21667					
112110403	8	21870	22550					
112110403	9	21989	23146					
112110406	1	20931	22218					
112110406	2	22122	21882					
112110406	3	22116	22067					
112110406	4	21344	23070					
112110406	5	20862	23506					
112110406	6	22083	23186					
112110406	7	21101	22946					
112110406	8	21372	23017					
112110406	9	22166	23891					
112110409	5	20708	16476					
112110410	1	20884	20600					
112110410	2	19781	22053					
112110410	3	20222	20985					
112110410	4	19489	22591					
112110410	5	20243	22556					
112110410	6	18632	21955					
112110410	7	18300	22098					
112110410	8	18438	21901					
112110410	9	18326	21730					
112110501	1	21277	17235					
112110501	4	21620	18960					
112110501	6	21975	19046					
112110503	1	20721	21322					
112110503	2	21315	22229					
112110503	3	23123	22207					
112110503	4	24281	22866					
112110503	5	24299	23220					
112110503	6	23282	23820					
112110503	7	21780	22564					
112110503	8	23044	22462					
112110503	9	26187	23326					
112110505	1	22477	16525					
112110604	1	24293	23056					
112110604	2	24621	23463					
112110604	3	23765	24324					
112110604	4	23776	24751					
112110604	5	25086	24774					
112110604	6	24787	24145					
112110604	7	23819	24759					
112110604	8	23671	24301					
112110604	9	23508	24299					
112110606	7	22314	18377					
112110607	2	23898	18420					
112110610	1	17613	18819					
112110610	2	18308	19478					
112110610	3	17234	19740					
112110610	4	17888	20047					
112110610	5	18142	19771					
112110610	6	18159	21176					
112110610	7	18492	21003					
112110610	8	18285	21767					
112110610	9	17847	20292					
112110701	1	23691	20539					
112110701	2	22766	21894					
112110701	3	23550	22196					
112110701	4	23454	22247					
112110701	5	23168	22080					
112110701	6	23038	23793					
112110701	7	23599	22489					
112110701	8	24056	22644					
112110701	9	23594	22982					
112110702	1	23488	18053					
112110702	3	22500	19400					
112110702	7	26165	20019					
112110702	8	23824	19899					
112110703	1	22607	16347					
112110704	1	23906	20932					
112110704	2	25585	21905					
112110704	3	25509	22061					
112110704	4	25724	22270					
112110704	5	25527	23550					
112110704	6	26913	23769					
112110704	7	26275	23111					
112110704	8	26452	22793					
112110704	9	25824	22651					
112110802	1	22182	20616					
112110802	2	22823	22639					
112110802	3	22117	21901					
112110802	4	22066	22109					
112110802	5	21896	22882					
112110802	6	22947	22797					
112110802	7	24174	23148					
112110802	8	22457	22673					
112110802	9	22455	23027					
112110803	1	22884	20632					
112110803	2	23029	21167					
112110803	3	23503	21571					
112110803	4	23125	21931					
112110803	5	23225	22259					
112110803	6	23268	22058					
112110803	7	23123	22517					
112110803	8	24040	22444					
112110803	9	24020	22413					
112110806	1	22084	16158					
112110806	8	22869	18361					
112110811	1	18393	20531					
112110811	2	19174	20847					
112110811	3	17985	20339					
112110811	4	18354	21889					
112110811	5	18659	21587					
112110811	6	18254	21265					
112110811	7	18328	21510					
112110811	8	18359	21359					
112110811	9	18617	21219					
112110905	1	23864	24947					
112110905	2	24178	25102					
112110905	3	25398	25255					
112110905	4	24463	26165					
112110905	5	25668	26492					
112110905	6	25958	26629					
112110905	7	25659	25570					
112110905	8	25142	25276					
112110905	9	26239	26575					
112110910	1	20338	24706					
112110910	2	20847	25097					
112110910	3	20391	25054					
112110910	4	20082	25677					
112110910	5	20359	26048					
112110910	6	20216	25820					
112110910	7	20311	26561					
112110910	8	20501	25768					
112110910	9	20001	25295					
112111009	1	20776	18587					
112111009	2	20711	19204					
112111009	3	22192	19051					
112111009	3	20533	20600					
112111009	4	21513	19963					
112111009	5	22476	19421					
112111009	5	20721	21081					
112111009	6	21180	20068					
112111009	7	20700	20294					
112111009	8	20469	20128					
112111009	9	21184	20451					
112111011	1	20030	15601					
112111011	2	20230	16806					
112111011	3	20073	16729					
112111011	4	20469	16596					
112111011	5	20536	16685					
112111011	6	20138	16715					
112111011	7	20622	16887					
112111011	8	20780	17211					
112111011	9	20961	16993					
